"Lam","br1","br2","wr1","wr2","fs1","fs2","ms1","ms2","Gf","Gm"
1.2,0,0.98,0,0.922100215610464,0.941182293198008,0.978934360611972,0.947590615462365,0.970418060893847,0.257611473966186,0.259639302460253
1.11,0,0.98,0,0.761234113663921,0.880364183226574,0.932380781356068,0.839680393843027,0.90648213270364,0.260457688985434,0.246468203552192
1.17,0,0.98,0,0.88814132322041,0.939240110257871,0.952357749815429,0.937977907853928,0.963283259966306,0.263874569396596,0.263468734178738
1.01,0,0.98,0,0.612157504460968,0.782967776856815,0.881720749519231,0.800690210891821,0.864381642401665,0.253996070460981,0.26066731852468
0.97,0,0.98,0,0.543265739757397,0.759961722473694,0.863295282433206,0.741816234971823,0.843834976022267,0.255177420538553,0.248058661010243
1,0,0.98,0,0.578253708989557,0.808820756040054,0.869303019502705,0.78872245682782,0.874915905455644,0.265686162892236,0.258118392955194
1.08,0,0.98,0,0.720385055964291,0.832734768867371,0.925562249442209,0.853679996805609,0.879696117087733,0.252221990635528,0.259604792255464
1.05,0,0.98,0,0.678854171443133,0.813064544743188,0.907332203813917,0.80994883868838,0.892109033126063,0.253088306755655,0.251955130977968
1.19,0,0.98,0,0.889951026908748,0.942181119059024,0.976893635123641,0.932938801218324,0.949277906939326,0.259459823811071,0.256517655901542
1.09,0,0.98,0,0.77348121458891,0.850983378507058,0.917897950523431,0.807196134040875,0.895004670143303,0.256231172984261,0.240775813826994
1.04,0,0.98,0,0.636030312539137,0.834636265887513,0.896707532028902,0.82699860760813,0.885191719242864,0.263011507949869,0.260248041115822
1.04,0,0.98,0,0.621723441962776,0.842847217494049,0.899974415993679,0.825348118145907,0.873836870545986,0.26499628114932,0.258687023696985
1.04,0,0.98,0,0.653441236396733,0.818758891648712,0.899177302168953,0.812787027563753,0.884267157455248,0.257558916709019,0.255380708427946
1.11,0,0.98,0,0.751915711602915,0.896017035712549,0.926008639202182,0.875718402221239,0.90497042456694,0.265840403324568,0.258942151582983
1.12,0,0.98,0,0.750144633783363,0.890561637232651,0.942440147885642,0.860074147295998,0.929953214020334,0.261088596530884,0.250736518113697
1.18,0,0.98,0,0.893562788396966,0.930798815615574,0.970072147040358,0.926663675322337,0.955237906412232,0.258315769973345,0.256987786616271
0.98,0,0.98,0,0.54215662250776,0.77793868346658,0.865043461144006,0.764766426048524,0.841953840642398,0.259965226560042,0.254874280278086
1.15,0,0.98,0,0.808467849119723,0.925365468407966,0.950600662310068,0.891884553140382,0.9292647518369,0.264604609105255,0.253582678406711
0.97,0,0.98,0,0.532714411469883,0.764323439498606,0.864927444411393,0.74512585123103,0.838485182263873,0.256519308365342,0.249008059932665
0.98,0,0.98,0,0.556690240720209,0.769497070087656,0.862241016376986,0.752527649342277,0.840385018386022,0.257584013914067,0.250978676917122
1,0,0.98,0,0.596372889493121,0.781089721591514,0.875488621516766,0.783196135569878,0.856441270705172,0.255709115889276,0.256509869913863
1.21,0,0.98,0,0.939732994900395,0.95689302989932,0.987550743693757,0.952071401806678,0.975748075840902,0.258445800594868,0.256939007284104
1.05,0,0.98,0,0.646905377515988,0.825677319130342,0.908789454513551,0.829418040840609,0.908148906254799,0.25737484984209,0.258724124701288
1,0,0.98,0,0.599397530334486,0.791401552361141,0.87612029884647,0.762071183168184,0.87007471302637,0.258260236690629,0.24711140233454
0.96,0,0.98,0,0.519907515742901,0.75886348350675,0.856586482382809,0.740240490027419,0.836184480095445,0.257687560972048,0.250331853055836
1,0,0.98,0,0.567003915027764,0.827927812986783,0.86594302808676,0.774849078799883,0.851233393818985,0.272185237957373,0.252251461082303
1.19,0,0.98,0,0.908954015849461,0.952522505867671,0.972208876713352,0.939569750491228,0.956998674563304,0.261768280196122,0.257667878508695
1.03,0,0.98,0,0.636632503113839,0.830884162559771,0.879245012145579,0.785515165354443,0.874554528025927,0.266208077628601,0.249458579203071
1.16,0,0.98,0,0.830191348512361,0.90617567651707,0.966677921937389,0.898479871907301,0.944531092282292,0.256192662769032,0.253662870473723
1.17,0,0.98,0,0.864479166047846,0.914602846823067,0.973420902818982,0.92180213480524,0.950611731544499,0.255317658995142,0.257650700832859
1.06,0,0.98,0,0.720953226953956,0.857954002346619,0.894189957528461,0.840600516997709,0.882354568390883,0.26549259637727,0.259340839169514
1.21,0,0.98,0,0.938861403784634,0.95900637277827,0.98567033878034,0.948875166420147,0.973727426688777,0.259268724734038,0.256100899133084
0.99,0,0.98,0,0.559612263869538,0.786963589868918,0.867947471945581,0.767358610102534,0.853552745035027,0.260936057416821,0.253419198825221
1.14,0,0.98,0,0.849817907983994,0.917675129076975,0.94217805915861,0.899254072944736,0.935040116962289,0.262991310108179,0.256915764924874
1.05,0,0.98,0,0.657568021979794,0.824345775711909,0.906359367021477,0.832964010283369,0.895097443787042,0.257133422592561,0.260241810325929
1.19,0,0.98,0,0.891905406201513,0.943609834472221,0.971593531175887,0.928696989957919,0.952453437096747,0.260738234174942,0.255980274382353
1.07,0,0.98,0,0.687869089802582,0.894283859125807,0.899771015335342,0.830303266522494,0.908499138776535,0.274314419290491,0.251944133375798
1.03,0,0.98,0,0.613421175941931,0.802976969343208,0.903609572737003,0.783472571520928,0.873323906894257,0.254094760225938,0.246868655474635
1,0,0.98,0,0.579253783582782,0.780930560646521,0.876383120885252,0.776962088072795,0.849610884579118,0.256213454617317,0.254700656903131
0.96,0,0.98,0,0.506813253081176,0.752699731169218,0.851751801699991,0.735442501895332,0.834261542340076,0.257754652435597,0.250883805049789
1.16,0,0.98,0,0.834619151299872,0.93042564222462,0.958879224942182,0.891784717155038,0.926064721473504,0.262871349104912,0.250249494496183
0.97,0,0.98,0,0.523398058854549,0.770734956600896,0.85887208352448,0.742644503596168,0.838929369539642,0.260394910305839,0.24938443270115
1.16,0,0.98,0,0.835834431336745,0.937772940600547,0.953411593693409,0.934856330293574,0.942024518999378,0.265506474336154,0.264563965134236
1.02,0,0.98,0,0.625157404626834,0.813753684258932,0.88571855206557,0.817786101069152,0.861053772181121,0.260734730683699,0.262220217249144
1.1,0,0.98,0,0.801230433035691,0.876722002608574,0.916148343968576,0.887591803803839,0.893280960976346,0.261491856004403,0.265208192277741
1.11,0,0.98,0,0.79862039325245,0.864671983019916,0.941816374524419,0.908780318711729,0.922852334286295,0.253251613146066,0.268178404276854
1.17,0,0.98,0,0.891362267722737,0.916318688876928,0.971712025198,0.911290182468266,0.956853967232511,0.255007600011273,0.25337783601991
1.2,0,0.98,0,0.914051093082858,0.951898775766534,0.982239415213575,0.942509560182994,0.949000860810805,0.259457346337198,0.256498910808721
1.09,0,0.98,0,0.738999484430502,0.858861739414721,0.924467933074739,0.851753928780614,0.902561798371148,0.258079607585101,0.255605041124311
1.06,0,0.98,0,0.65371095866609,0.852360671788485,0.905130263593833,0.859248879976092,0.908305570741914,0.264665057800881,0.267104296936747
0.98,0,0.98,0,0.536722284004396,0.783073899715683,0.869863232149144,0.745373506577386,0.841761047093938,0.260453834067482,0.245874208522814
1.08,0,0.98,0,0.686508265507668,0.82426288239272,0.936970105507104,0.826992685445191,0.895519859106641,0.24888932950031,0.249858694275931
1.05,0,0.98,0,0.678180818020705,0.807553092532904,0.907460030887998,0.782384618433873,0.902240606716844,0.251653531454927,0.242418205730051
1.21,0,0.98,0,0.925514517422476,0.958924031427288,0.984903405254957,0.949203763180748,0.97475984174169,0.259912623666926,0.256869391882817
1.09,0,0.98,0,0.739343419036553,0.881679967004536,0.914932909321068,0.835012089930856,0.903044328409053,0.265562368895061,0.249352155090084
1.19,0,0.98,0,0.884907392108998,0.94687578961337,0.978701998916058,0.937336321905815,0.955626068382029,0.260266606350774,0.257239891314503
1.01,0,0.98,0,0.610318760003304,0.796827423929474,0.885987044734209,0.773848757713112,0.870867293809388,0.256822806850409,0.248187292326152
1.04,0,0.98,0,0.671484933020064,0.83420598248145,0.8938978331864,0.840405651537366,0.883635424718044,0.261947244998065,0.264179196060811
1.16,0,0.98,0,0.863403309262238,0.910752241936879,0.959812846506188,0.894920889796238,0.939872386263964,0.257303149514388,0.25210432451126
1.19,0,0.98,0,0.8822448054862,0.958464812392557,0.970397142462898,0.936712612684744,0.964521919388023,0.264404689099096,0.257513124160219
1.12,0,0.98,0,0.72639335700212,0.925054150567681,0.937936748518571,0.891096071620121,0.933439357553012,0.270890567191686,0.259571336725163
1.03,0,0.98,0,0.650381146390259,0.807256751001323,0.89857752449847,0.784405738107464,0.872154851990677,0.254828367825709,0.246387841682634
1.03,0,0.98,0,0.607893602452672,0.819539615755461,0.895650803545635,0.784612111735253,0.87131268105713,0.260655891095474,0.247758274443042
1.18,0,0.98,0,0.888276908152408,0.942833302611769,0.960224937400938,0.931825785205127,0.949835744921688,0.263012214019942,0.259484648414171
1.02,0,0.98,0,0.609034282234964,0.789366294133189,0.900772373140025,0.769892519045253,0.852146198243942,0.25127027191315,0.243974660274582
1.17,0,0.98,0,0.859121591931536,0.940083761130348,0.961640416520323,0.929827462779853,0.966502346063697,0.26333427236069,0.260036306159224
1.11,0,0.98,0,0.781712585993831,0.870236180542172,0.931510220551113,0.87862753062209,0.945542809129459,0.257448703174967,0.260317931852629
1.12,0,0.98,0,0.776572110367679,0.865761156399103,0.95436137702962,0.854531704128535,0.928528337512281,0.251685614279505,0.247854766502125
1.18,0,0.98,0,0.853265299896343,0.933067710091048,0.977968386296822,0.916854206341754,0.951892343858909,0.25878035511643,0.253567773426764
1.17,0,0.98,0,0.877745930653105,0.926411386221587,0.962190439819143,0.9002315339148,0.955274499199676,0.259603519539388,0.251093805881335
1.2,0,0.98,0,0.90739849832205,0.95218701275235,0.983564807270631,0.939735964770092,0.967608028088628,0.259511965108035,0.255586995093362
1.14,0,0.98,0,0.876983155635954,0.87922108070185,0.95459009363672,0.903014141236328,0.940010922671708,0.250918573370406,0.258837533479922
1.02,0,0.98,0,0.629622479786204,0.825727113581107,0.876311632793714,0.799011094129515,0.854693172712265,0.265927844011802,0.256054091067314
0.99,0,0.98,0,0.596068360170323,0.791244139573749,0.866904352296642,0.755260963473637,0.864595099809428,0.260661595725177,0.246891088743845
0.99,0,0.98,0,0.57221707254605,0.783036014169941,0.874584338541547,0.793389526929222,0.84966269718035,0.257573976688887,0.261506473844455
1.06,0,0.98,0,0.68932617725319,0.831508622664034,0.91265329741797,0.833029275239238,0.885249512911172,0.256130730172574,0.256674313073784
1.15,0,0.98,0,0.872242561220326,0.911666870741939,0.951527185384289,0.895873301445307,0.94220522342322,0.258859516088695,0.253661973489716
1.01,0,0.98,0,0.575056297236612,0.791777932360675,0.88475049052565,0.798868899704517,0.862308030976387,0.257343797517007,0.260008460395362
1.02,0,0.98,0,0.624074110786295,0.830294560496646,0.88027526267326,0.817589395905469,0.875991572940142,0.266407107249122,0.261749887897461
1,0,0.98,0,0.575217366426502,0.782256820882807,0.876780326402146,0.747852519868109,0.858985080218384,0.256669210805749,0.243465120058209
1.14,0,0.98,0,0.841387291481624,0.913452135846619,0.943509551066022,0.865051186983677,0.949064827774454,0.262147598717681,0.246030606288942
1.2,0,0.98,0,0.915697744568139,0.954174023155069,0.977424370048715,0.937954892867765,0.967370364161248,0.260805147695831,0.255685786661842
1.12,0,0.98,0,0.812557842789652,0.91517782364857,0.919004773135506,0.872255034105318,0.921402184764468,0.268950505235261,0.254510029989092
0.98,0,0.98,0,0.553164988918932,0.782253972718754,0.866385939641865,0.763866506838446,0.853775693934419,0.260318658348153,0.253236928217254
1.05,0,0.98,0,0.658717387880737,0.839216861466138,0.898111141300304,0.783677701110344,0.8710911801029,0.262796762087591,0.242588013272201
1.19,0,0.98,0,0.886947837848007,0.948959917194445,0.971028462211996,0.934438024309298,0.955421106255827,0.262148744304924,0.257529283005305
0.96,0,0.98,0,0.517418830088181,0.758063879509278,0.853194165303686,0.749410022606555,0.838360539775393,0.25845942312471,0.255041240947085
1.05,0,0.98,0,0.667934435387758,0.835373793046568,0.900886128084993,0.857761536125321,0.905054058239953,0.260762402901563,0.268759934042595
1.01,0,0.98,0,0.554394912648041,0.78721765435206,0.889036532896011,0.772341074498391,0.857623178813709,0.255961544750534,0.250323517846619
1.08,0,0.98,0,0.625365766761262,0.881924665190583,0.921558844988299,0.840739431636414,0.921859741700617,0.269435462945733,0.25504441253042
0.98,0,0.98,0,0.532934183309547,0.775055617010244,0.865518454625414,0.744921672500408,0.837722405720187,0.259461307054808,0.247732399015694
1.03,0,0.98,0,0.603434404049616,0.807138382034096,0.899846215078391,0.788785763937538,0.888795802216979,0.256555483549116,0.249758362280226
1.16,0,0.98,0,0.851794613854523,0.909175349641712,0.9720597237674,0.909300539897567,0.947146583974726,0.254905147528722,0.254945987549386
1.08,0,0.98,0,0.687229322250198,0.880072699702014,0.916039368754025,0.7811630393089,0.919869665679044,0.267304251714167,0.232355357727773
0.99,0,0.98,0,0.591398390032312,0.771339311033181,0.869419124770962,0.762766235485559,0.852532337921104,0.254712797243994,0.251410368831385
1.16,0,0.98,0,0.828592920867086,0.911810160535224,0.968437466529463,0.895677469128095,0.953908402512433,0.257129064350397,0.251838989730074
1.11,0,0.98,0,0.740303875430505,0.885074674311879,0.937403788744002,0.818540051526997,0.886608640062094,0.261342036334812,0.238415967478701
1.02,0,0.98,0,0.584600192126671,0.82331921633371,0.882003480706917,0.770839347156298,0.852154613498588,0.266083863729766,0.246499593486494
1.19,0,0.98,0,0.910298064313894,0.938119172399434,0.980252361249249,0.931586906151053,0.966716723120084,0.25716727083915,0.255089589765218
0.99,0,0.98,0,0.569541022983286,0.776634742909428,0.868708429007479,0.754688326366134,0.844608439504736,0.257375712683854,0.248904962460814
1.05,0,0.98,0,0.66678183768847,0.853056101299765,0.896072888640032,0.819910359985228,0.898178412807489,0.266345807040193,0.254462482495779
0.99,0,0.98,0,0.595734678482955,0.784863430977237,0.864270502047911,0.763911584094456,0.868173452837314,0.259581661964929,0.251545924241709
1.12,0,0.98,0,0.765488952247612,0.870579029893514,0.946944067807943,0.874183482533337,0.939053315693926,0.254846563768486,0.256073439536071
1.18,0,0.98,0,0.892683292062754,0.939606493990387,0.963650392064909,0.924574720021002,0.96227273818393,0.261477407977551,0.256653833407778
1.14,0,0.98,0,0.806601973274196,0.913133370709481,0.950899453456654,0.867194981702947,0.926781957826393,0.261961924260145,0.246673445402408
1.09,0,0.98,0,0.743371484791208,0.867196040866755,0.920120524310542,0.823494626243584,0.899828626237448,0.260842187675649,0.245562391758176
1.14,0,0.98,0,0.841501425564404,0.903964676807141,0.94573597352223,0.898132299699628,0.937760255781947,0.259610506395064,0.257676092015339
1.15,0,0.98,0,0.846191733577997,0.920359304411124,0.948209124199471,0.89849338654993,0.948052864014715,0.262457649998421,0.255269054584703
1.11,0,0.98,0,0.756995234100879,0.865024066638563,0.942586386621078,0.887892553906998,0.927904130636076,0.254824190471596,0.262623028265387
1.02,0,0.98,0,0.621138603011226,0.814304099181466,0.88781778178703,0.828667959641929,0.870711359768181,0.26055650986273,0.265828565279495
1.04,0,0.98,0,0.671615722834492,0.817155038882546,0.901741932348705,0.784030223261786,0.878690597887672,0.255754052128814,0.243615280532618
1,0,0.98,0,0.573282721337574,0.78227174882273,0.882423635320325,0.773089510177201,0.858695368454539,0.255356308194587,0.251863589109165
1.04,0,0.98,0,0.64365353366059,0.860460006323668,0.883946369709097,0.809586239451808,0.883631970586066,0.272143523459549,0.253781222219504
0.98,0,0.98,0,0.564930784745604,0.777887986932648,0.863941072651849,0.768233654301769,0.843605969549747,0.259151694184891,0.25542960557184
1.1,0,0.98,0,0.765368662514334,0.866718186115537,0.924060848302606,0.852248361635693,0.923836989317161,0.258929479350008,0.253920537334923
1.04,0,0.98,0,0.645581756004869,0.843681292595085,0.89127242644182,0.815801559851478,0.871095873080904,0.266144217308973,0.256053977504432
1.02,0,0.98,0,0.619336823092352,0.788673938317025,0.889272097544735,0.765986301458887,0.865478444694378,0.253411083529834,0.244858389580919
1.08,0,0.98,0,0.68733763623982,0.898954742553733,0.904520059363803,0.832118677469365,0.888870542079055,0.274329110049846,0.251067171039449
1.12,0,0.98,0,0.861360612248451,0.896412425996896,0.92258943730627,0.870827869158127,0.928848960319958,0.262043026383786,0.253405869383458
1.13,0,0.98,0,0.781113191027787,0.91705609571878,0.940480015938733,0.91221211060336,0.930067551998997,0.266117169209553,0.264513872526364
1.07,0,0.98,0,0.749963493480336,0.854144761095752,0.906595190007207,0.833373943920298,0.912240557695437,0.260488335486129,0.253158303770563
1.15,0,0.98,0,0.83642636685431,0.913472608653174,0.953771214312862,0.908683501557592,0.94802418658205,0.260211932589842,0.258638587474757
1.01,0,0.98,0,0.569042226008445,0.788389267838627,0.886159645756369,0.768118084122207,0.858075314429365,0.256330795100618,0.248643715803459
1.06,0,0.98,0,0.686903029020397,0.809873703969475,0.917434047067496,0.822522550386774,0.886115336028475,0.249600967417435,0.254168792779741
1.15,0,0.98,0,0.823096629276019,0.906993899473035,0.957419391271174,0.889334183185113,0.949547297123004,0.2585741944054,0.252733447032802
0.98,0,0.98,0,0.554556647774823,0.779080658318842,0.860578705389415,0.756392087836673,0.844385175786592,0.260838696034216,0.252045793004448
1.11,0,0.98,0,0.761006390792597,0.913682371648107,0.917171410457044,0.909573133726687,0.924838062806884,0.271326380704299,0.269948352646312
1.18,0,0.98,0,0.850513856710258,0.942406289242828,0.970964448854789,0.895969982673457,0.954889361896685,0.262273066639067,0.247292546196636
1.15,0,0.98,0,0.860909600126031,0.91607468106656,0.947642737884698,0.912021716404609,0.953960244708225,0.261060134569486,0.259730422419026
1.19,0,0.98,0,0.905243351894944,0.939688021855753,0.97561886349824,0.92238549359435,0.973911031349534,0.258605077990068,0.253082385546877
1.04,0,0.98,0,0.653203781559367,0.839401421321721,0.889809041131548,0.83385219105469,0.895677026407814,0.265058543805148,0.263055339039222
0.99,0,0.98,0,0.565816150226231,0.776087339874735,0.867381646550913,0.764071891692241,0.850203422021188,0.257728611625553,0.25309595234655
1.18,0,0.98,0,0.895674135044102,0.929687469226073,0.973625890115654,0.932848582719159,0.965993280871952,0.25728851091533,0.258301214337867
1.02,0,0.98,0,0.620111877869719,0.820006511036449,0.881707806015812,0.821037570224118,0.863224502404702,0.263580700557098,0.263959998544388
1.15,0,0.98,0,0.835020543627245,0.918292534332971,0.955989988267079,0.874953294362092,0.941917160319972,0.260851812967788,0.246550491585768
1.09,0,0.98,0,0.75125478777972,0.883207200428568,0.909801880804433,0.872584603663011,0.922322922051382,0.266531747638107,0.262872901372335
1.14,0,0.98,0,0.821715168910127,0.891567727156552,0.953744190124232,0.881483918039023,0.924297625393531,0.255970986211045,0.252601557980958
1.16,0,0.98,0,0.79605010463007,0.934556921081933,0.963317221476734,0.884218784018429,0.929354454487585,0.264452047554694,0.247989482316542
0.97,0,0.98,0,0.53067088043636,0.767393665839732,0.857029195400618,0.759077620892705,0.840974517663121,0.259552712470168,0.256301164192461
1.01,0,0.98,0,0.627721740005671,0.793211486964389,0.880333305791615,0.782744102524522,0.87384963038694,0.256447706563964,0.252511118634258
1.14,0,0.98,0,0.808609665564925,0.922154162105219,0.944281851611765,0.872827915862705,0.940814442233141,0.265235268190619,0.248862412328864
1.06,0,0.98,0,0.699879207079342,0.86937982148026,0.89157425344937,0.832224373356756,0.892009508037146,0.269792082312579,0.256623996532592
1.02,0,0.98,0,0.636262617040768,0.794776129854126,0.884108100183712,0.822223260968853,0.882721490071862,0.255578784342366,0.265764946621685
1.14,0,0.98,0,0.787678029921763,0.904810116527071,0.961321384468028,0.904342006888976,0.93556642317524,0.258713041582888,0.258558392313448
1.1,0,0.98,0,0.78142118981782,0.842312199025782,0.935088954259471,0.885194025963155,0.927378234087122,0.250061038075522,0.264862997630839
1.17,0,0.98,0,0.871628163676151,0.937003608017561,0.965665322332381,0.9171957316158,0.937431279543149,0.26136639107209,0.254987260181768
1.15,0,0.98,0,0.823913947403047,0.918977394014288,0.949765377211121,0.913793085819388,0.940199477199235,0.262752666987971,0.261051130816798
0.98,0,0.98,0,0.562003590697574,0.773993117992459,0.866693946716094,0.759033600896433,0.84639572220727,0.257485759584278,0.251700858953302
0.97,0,0.98,0,0.538600052973658,0.778522714306374,0.858699371329526,0.755870812152206,0.842760247474816,0.261935913475017,0.253131699967994
1.03,0,0.98,0,0.624851514657541,0.812642203392703,0.894522586331101,0.784058194802194,0.871442775810184,0.258336194368677,0.24775726996822
1.06,0,0.98,0,0.678360945801714,0.811825856731394,0.91900393128409,0.844361826053192,0.885618520314333,0.250093694749316,0.261771865003771
1.19,0,0.98,0,0.922407505083134,0.941026057014704,0.971094587695295,0.939689583983601,0.961967986117007,0.259121110008905,0.258696150223863
1.04,0,0.98,0,0.647702337481033,0.835413979115701,0.89661833908379,0.773144473239494,0.877915083604014,0.262692082059105,0.239899236877178
1,0,0.98,0,0.566008411677988,0.787551601424979,0.878266283784397,0.761759278118131,0.862594057798905,0.258201312993549,0.248358847545671
1.08,0,0.98,0,0.683066563707839,0.868164059215442,0.914842322427355,0.88318188578306,0.88069620492911,0.264928796288786,0.270142220948203
0.98,0,0.98,0,0.550401048584104,0.773355426905442,0.862780842852233,0.750659895971852,0.846369572527271,0.258844747707683,0.250019303588849
1,0,0.98,0,0.578769960049009,0.785274315564634,0.875809362519172,0.765127728816446,0.883576432795834,0.257590681691261,0.24990066879306
1.05,0,0.98,0,0.662159961234397,0.830709376307506,0.898842861656063,0.796015534423532,0.89745354276141,0.260318386000347,0.247690121961815
1.17,0,0.98,0,0.894164103279806,0.924824036634122,0.962657128053684,0.902287502552324,0.954377410024045,0.258532893815897,0.251216423889773
1.05,0,0.98,0,0.698292856063149,0.828967429110746,0.893114815738149,0.83888170905721,0.911648538183501,0.259626854542604,0.263199183721814
1.01,0,0.98,0,0.564502197986933,0.78914081672589,0.896541070258311,0.776920787104214,0.873892490647534,0.254187181863731,0.249587267717767
1.01,0,0.98,0,0.604452273898991,0.789058048460413,0.881819547291863,0.778484759303641,0.869550689223909,0.255986480885108,0.251992755951983
0.97,0,0.98,0,0.551256593772755,0.772766986302114,0.858842218455496,0.761022091335474,0.845387846416204,0.259646699610904,0.255081539698922
1.18,0,0.98,0,0.852887710459772,0.941494405211716,0.9672053992615,0.928856648443713,0.964755521543049,0.262749469864684,0.2586943001402
1.19,0,0.98,0,0.889397053620381,0.94753400455419,0.980264593934783,0.933139831878697,0.964785566912275,0.259914494097411,0.255349092258791
0.95,0,0.98,0,0.504813747859096,0.751854337052,0.850895198358195,0.732005630139089,0.83060407736744,0.257824489329126,0.249906463145601
1.17,0,0.98,0,0.850855131887187,0.946448742367845,0.958434590924391,0.937334810945681,0.950194508892797,0.265656078131636,0.26273298316874
1.05,0,0.98,0,0.663867507871022,0.850667813912588,0.899264757967854,0.837899678908815,0.886395135785605,0.26514512618992,0.260588155803437
1.03,0,0.98,0,0.61235458104307,0.812462464172122,0.894783090033186,0.845931950563455,0.877505925121727,0.25879080347509,0.271000733842792
1.16,0,0.98,0,0.896423658513377,0.917104983600177,0.957514345633587,0.898999239496987,0.931036389883504,0.257856108891938,0.251942177447561
1.08,0,0.98,0,0.765099453826324,0.828119592544599,0.918058897705618,0.804349595478822,0.899149988011766,0.250976482574789,0.24248720793329
1.14,0,0.98,0,0.795074516970391,0.905809424355229,0.953464961495407,0.903333493289518,0.942692993979923,0.260284360615044,0.259464376912497
1.04,0,0.98,0,0.660559852567178,0.834459316887559,0.888101722997006,0.786416879406125,0.863012442200963,0.263877206579684,0.246287903260158
1.18,0,0.98,0,0.894773355054985,0.942194460555791,0.966806257460237,0.912394183460982,0.945523382198525,0.261293871371895,0.25173069748664
1.13,0,0.98,0,0.843768086527654,0.8858820895825,0.943731766654306,0.899384394498904,0.954773194828221,0.255934197301836,0.260450651272531
1.07,0,0.98,0,0.695039956799277,0.829721304575686,0.918156048884339,0.872161980560826,0.892035809489231,0.254181286486508,0.269175820431513
1.07,0,0.98,0,0.691087559666512,0.865169681273912,0.9048634586634,0.817711776282014,0.891033391149709,0.266126709016166,0.249302176819345
1.16,0,0.98,0,0.822419939179864,0.923263566268237,0.962983579523326,0.870919584613236,0.935894333395803,0.260990392429933,0.243773876277283
1.06,0,0.98,0,0.694971799907956,0.867142451198635,0.892208018218951,0.855346047757851,0.875506673863981,0.269342350115791,0.265180747609748
1.17,0,0.98,0,0.869648776014485,0.925818504445207,0.967114103078246,0.913385414885781,0.952043966685995,0.258795690469828,0.25477025135832
1.04,0,0.98,0,0.651441176994737,0.801689272538199,0.907742878412901,0.800557265792359,0.872764379961987,0.251151503933313,0.250735840783074
1.21,0,0.98,0,0.932956132423836,0.959505275931955,0.981223709212283,0.940547426982421,0.969937475753177,0.260463193712582,0.254513361142179
0.97,0,0.98,0,0.537874464807061,0.764150181842512,0.859591692289896,0.747011694083332,0.847002387048528,0.257603123202927,0.250884540557509
1.09,0,0.98,0,0.73239673663978,0.860890993204692,0.923451908473367,0.846804631929288,0.900625842887904,0.259069742358273,0.254159476020063
1.05,0,0.98,0,0.625102380105284,0.860583818340607,0.901323123731639,0.838404037831165,0.900837509027682,0.268959899867751,0.26106023991437
1.08,0,0.98,0,0.771724968244337,0.854748077405114,0.910506136820393,0.853405286270525,0.920697724783397,0.258842242858816,0.258372421802715
1.07,0,0.98,0,0.693061244893372,0.866759296045519,0.907163783044859,0.836435318040718,0.908960383326079,0.265889987162848,0.255208258836136
1.17,0,0.98,0,0.878994369751335,0.924907961690728,0.964507405060752,0.920208326472167,0.955320525971553,0.25876570313745,0.257245259626598
1.1,0,0.98,0,0.799577613210295,0.874945887822533,0.924027360114049,0.858374016420639,0.931994822730346,0.259434076444929,0.253743097384421
1.2,0,0.98,0,0.914103077460367,0.955986980298861,0.976420974806548,0.93399929735451,0.967608412192881,0.261432423481524,0.254488364971589
0.99,0,0.98,0,0.566740539698685,0.784695040223425,0.869226665691567,0.767510547212081,0.86235566029271,0.259640228311148,0.253053502227847
1.03,0,0.98,0,0.679530691500117,0.82886752991603,0.879128964757145,0.79270442367001,0.877905611809146,0.263730994318398,0.250442805086879
1.17,0,0.98,0,0.85137722368255,0.946115735018369,0.959724021229917,0.916859945003825,0.949493228074938,0.265301148259344,0.255878826763507
1.15,0,0.98,0,0.838492066085773,0.913548022510708,0.949161191445261,0.916473781406952,0.941926192205669,0.261104802129544,0.262065914505415
1.09,0,0.98,0,0.762165250360157,0.871130831570642,0.912754999331676,0.865518399159608,0.893854660170757,0.262599591802503,0.260656617452263
1.21,0,0.98,0,0.934766889107286,0.964654557393968,0.98637822750675,0.957087813492961,0.977151735222917,0.260415269618892,0.258059094609409
1.01,0,0.98,0,0.557642388533292,0.795267156195234,0.889974305379867,0.777366519027042,0.862876833980796,0.257822565518524,0.25107664722329
1.03,0,0.98,0,0.618519209855099,0.818126691804831,0.893022819892692,0.786531610540722,0.867873815547781,0.260427236916168,0.248754669424943
1.19,0,0.98,0,0.909618117675783,0.937305808612729,0.980622320177991,0.93660564540219,0.967188815119912,0.256951407316336,0.256728890004525
1.18,0,0.98,0,0.862533472623362,0.934278571268694,0.971026605619982,0.934307899299915,0.956946088586852,0.260071393030327,0.260080800688323
1.12,0,0.98,0,0.75378330654868,0.898944192290261,0.935795699337935,0.866428446684067,0.917836436905974,0.26428345244209,0.2532716093907
1.03,0,0.98,0,0.599615353600444,0.850150726278392,0.880832638435521,0.796944561646061,0.866293650377731,0.27254438812204,0.25307820471092
1,0,0.98,0,0.613349613105266,0.788901545183999,0.870275651425308,0.782252297476974,0.865028812635569,0.258388653980576,0.25586680369495
1.11,0,0.98,0,0.785669738384965,0.8901283254422,0.929571278604358,0.907788418074072,0.931265294825784,0.262270757550823,0.268217169567384
1.02,0,0.98,0,0.595319195813163,0.83096103919825,0.877123722322427,0.775155536001045,0.870588346578751,0.268754346807663,0.247997188780851
